,Id,Source,DateTime,PayLoad,id,description,delay,max,min,precision,noisebias,noisesigma,Time,Lat,Lon,Depth,sun,Bt,Bij,Bl,wind_x,wind_y,temperature,U,V,DOX,NOX,ALG
0,DOX,SimSenO,2008-08-25 10:30:05,"{'Time': 37800, 'Lat': 47.5074375, 'Lon': -122.216625, 'Depth': 0.0, 'DOX': 16.859434127807617, 'Bt': 21, 'Bij': 9, 'Bl': 54}",,,,,,,,,37800,47.5074375,-122.216625,0.0,,21,9,54,,,,,,16.859434127807617,,
0,NOX,SimSenN,2008-08-25 10:30:06,"{'Time': 37800, 'Lat': 47.5074375, 'Lon': -122.216625, 'Depth': 0.0, 'NOX': 0.0031690970063209534, 'Bt': 21, 'Bij': 9, 'Bl': 54}",,,,,,,,,37800,47.5074375,-122.216625,0.0,,21,9,54,,,,,,,0.0031690970063209534,
0,ALG,SimSenA,2008-08-25 10:30:07,"{'Time': 37800, 'Lat': 47.5074375, 'Lon': -122.216625, 'Depth': 0.0, 'ALG': 4.79439640045166, 'Bt': 21, 'Bij': 9, 'Bl': 54}",,,,,,,,,37800,47.5074375,-122.216625,0.0,,21,9,54,,,,,,,,4.79439640045166
0,sun,SimSenS,2008-08-25 11:00:02,"{'Time': 39600, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.9659258262889451, 'Bt': 22, 'Bij': nan, 'Bl': nan}",,,,,,,,,39600,,,,0.9659258262889451,22,,,,,,,,,,
0,wind_x,SimSenX,2008-08-25 11:00:03,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': nan, 'wind_x': -1.0157675743103027, 'Bt': 22, 'Bij': 9, 'Bl': nan}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,,,22,9,,-1.0157675743103027,,,,,,,
0,wind_x,SimSenY,2008-08-25 11:00:03,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': nan, 'wind_y': -0.03280718997120857, 'Bt': 22, 'Bij': 9, 'Bl': nan}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,,,22,9,,,-0.03280718997120857,,,,,,
0,temperature,SimSenT,2008-08-25 11:00:04,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': 0.0, 'temperature': 20.231399536132812, 'Bt': 22, 'Bij': 9, 'Bl': 54}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,0.0,,22,9,54,,,20.231399536132812,,,,,
0,U,SimSenU,2008-08-25 11:00:04,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': 0.0, 'U': -0.00741899199783802, 'Bt': 22, 'Bij': 9, 'Bl': 54}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,0.0,,22,9,54,,,,-0.00741899199783802,,,,
0,W,SimSenV,2008-08-25 11:00:04,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': 0.0, 'V': 0.002559983404353261, 'Bt': 22, 'Bij': 9, 'Bl': 54}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,0.0,,22,9,54,,,,,0.002559983404353261,,,
0,DOX,SimSenO,2008-08-25 11:00:05,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': 0.0, 'DOX': 17.793907165527344, 'Bt': 22, 'Bij': 9, 'Bl': 54}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,0.0,,22,9,54,,,,,,17.793907165527344,,
0,NOX,SimSenN,2008-08-25 11:00:06,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': 0.0, 'NOX': 0.0026050747837871313, 'Bt': 22, 'Bij': 9, 'Bl': 54}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,0.0,,22,9,54,,,,,,,0.0026050747837871313,
0,ALG,SimSenA,2008-08-25 11:00:07,"{'Time': 39600, 'Lat': 47.50745833333334, 'Lon': -122.2166388888889, 'Depth': 0.0, 'ALG': 5.113325119018555, 'Bt': 22, 'Bij': 9, 'Bl': 54}",,,,,,,,,39600,47.50745833333334,-122.2166388888889,0.0,,22,9,54,,,,,,,,5.113325119018555
0,sun,SimSenS,2008-08-25 11:30:02,"{'Time': 41400, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.9914448613738726, 'Bt': 23, 'Bij': nan, 'Bl': nan}",,,,,,,,,41400,,,,0.9914448613738726,23,,,,,,,,,,
0,wind_x,SimSenX,2008-08-25 11:30:03,"{'Time': 41400, 'Lat': 47.50747916666667, 'Lon': -122.21665277777778, 'Depth': nan, 'wind_x': -0.42482998967170715, 'Bt': 23, 'Bij': 9, 'Bl': nan}",,,,,,,,,41400,47.50747916666667,-122.21665277777778,,,23,9,,-0.42482998967170715,,,,,,,
0,wind_x,SimSenY,2008-08-25 11:30:03,"{'Time': 41400, 'Lat': 47.50747916666667, 'Lon': -122.21665277777778, 'Depth': nan, 'wind_y': -0.35067296028137207, 'Bt': 23, 'Bij': 9, 'Bl': nan}",,,,,,,,,41400,47.50747916666667,-122.21665277777778,,,23,9,,,-0.35067296028137207,,,,,,
0,temperature,SimSenT,2008-08-25 11:30:04,"{'Time': 41400, 'Lat': 47.50747916666667, 'Lon': -122.21665277777778, 'Depth': 0.0, 'temperature': 20.278316497802734, 'Bt': 23, 'Bij': 9, 'Bl': 54}",,,,,,,,,41400,47.50747916666667,-122.21665277777778,0.0,,23,9,54,,,20.278316497802734,,,,,
